id,y,year,stage,match,home,away,stadium,week_day,month,day,tv_cnt,BS-TBS,NHK,地方局,ｽｶﾊﾟｰ,home_score,away_score,temperature,humidity,referee,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,weather_晴,weather_曇,weather_雨,weather_屋内,weather_雷,weather_雪,weather_霧,weather_のち,weather_時々,weather_一時,address,capa,h_lat,h_lng,station,age,child,population,area,absorp,home_stadium,lat,lng,away_stadium,a_lat,a_lng,discomfort,ranking_x,ranking_y,home_all,away_all,distance,week_absorp,jap_cnt,home_cum,away_cum
14040,19279,2012,1,6,39,37,22,5,4,14,3.0,0,0,0,1,1,2,10.3,87.0,19,35000000,58000000,50000000,2500000,36000000,30000000,25000000,50000000,20000000,2500000,2500000,70000000,20000000,2500000,15000000,30000000,7000000,45000000,25000000,80000000,2500000,70000000,0,0,1,0,0,0,0,0,0,0,35,49970,35.6642727,139.52713880000002,1.0,43.91,0.15,13300.0,2104.0,29.216455696202523,22,35.6642727,139.52713880000002,44,35.991979,140.64042969999997,51.073389999999996,3.0,16.0,311500000.0,367000000.0,126747.63795653741,54.345731748299826,2,3865,4160
14041,7101,2012,1,6,31,23,8,5,4,14,3.0,0,0,0,1,1,1,11.6,80.0,23,15000000,30000000,70000000,120000000,100000000,50000000,30000000,130000000,30000000,2500000,2500000,30000000,17000000,35000000,2500000,20000000,40000000,80000000,30000000,50000000,10000000,2500000,0,0,1,0,0,0,0,0,0,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,34,35.510047,139.6063366,56,35.9189126,139.6318202,53.4432,14.0,13.0,580000000.0,317000000.0,38240.26117204478,54.345731748299826,0,3717,3344
14042,25894,2012,1,6,34,19,25,5,4,14,4.0,0,0,1,1,2,0,10.4,78.0,52,25000000,55000000,40000000,60000000,45000000,80000000,100000000,30000000,60000000,100000000,2500000,25000000,12000000,2500000,2500000,30000000,2500000,20000000,30000000,90000000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,10,63700,35.9019995,139.7146773,0.0,44.09,0.18,7222.0,3768.0,57.114883720930244,25,35.9019995,139.7146773,10,34.6567255,135.1681706,51.60088,6.0,12.0,597500000.0,219500000.0,515294.39273267775,54.345731748299826,0,5353,2250
14043,16334,2012,1,6,35,12,55,5,4,14,3.0,0,0,0,1,3,2,14.0,76.0,36,14000000,20000000,30000000,60000000,2500000,25000000,20000000,25000000,50000000,26000000,2500000,2500000,2500000,2500000,18000000,12000000,2500000,2500000,2500000,2500000,11000000,2500000,0,0,1,0,0,0,0,0,0,0,54,20281,34.9851684,138.481305,0.0,45.74,0.18,3723.0,7255.0,69.53225,55,34.9851684,138.481305,13,34.7228036,137.87830219999998,57.3056,8.0,4.0,275000000.0,61000000.0,70433.41276089946,54.345731748299826,0,3449,3391
14044,12896,2012,1,6,21,7,48,5,4,14,3.0,0,0,0,1,3,1,15.4,70.0,12,90000000,2500000,150000000,30000000,20000000,40000000,52000000,60000000,65000000,30000000,2500000,2500000,10000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,0,1,0,0,0,0,0,0,29,40000,35.084571999999994,137.1700161,0.0,43.21,0.19,7443.0,5116.0,51.5616,48,35.084571999999994,137.1700161,36,43.00959879999999,141.4195619,59.4362,7.0,17.0,542000000.0,35000000.0,819292.0275458649,54.345731748299826,0,3993,1347
14045,9735,2012,1,6,8,9,12,5,4,14,3.0,0,0,0,1,1,0,15.5,54.0,15,10000000,11000000,2500000,12000000,7000000,10000000,9000000,9000000,10000000,2500000,30000000,80000000,25000000,35000000,42000000,55000000,50000000,50000000,45000000,8800000,45000000,60000000,1,0,0,0,0,0,0,0,0,0,2,24490,33.3725083,130.5204243,1.0,45.63,0.2,840.0,2440.0,52.031794871794865,12,33.3725083,130.5204243,3,34.4410767,132.3941448,59.4193,10.0,2.0,113000000.0,495800000.0,222798.55863963353,54.345731748299826,2,1454,3176
14046,17134,2012,1,6,5,24,17,5,4,14,4.0,0,1,0,1,3,2,11.8,43.0,35,2500000,45000000,25000000,110000000,20000000,15000000,150000000,33000000,2500000,12000000,2500000,10000000,9000000,50000000,2500000,20000000,100000000,2500000,2500000,30000000,45000000,15000000,1,0,0,0,0,0,0,0,0,0,13,21000,34.8102495,135.5418537,0.0,44.63,0.18,8849.0,1901.0,64.04739130434784,17,34.8102495,135.5418537,47,35.5900902,139.6473358,54.73226,18.0,10.0,417500000.0,286500000.0,460538.29492154677,54.345731748299826,2,3285,3073
14047,9154,2012,1,6,13,1,4,5,4,14,3.0,0,0,0,1,0,1,13.6,43.0,37,35000000,2500000,30000000,25000000,2500000,25000000,2500000,2500000,2500000,2500000,2500000,35000000,2500000,15000000,17000000,15000000,15000000,25000000,18000000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,14,19628,34.613354,135.5146258,1.0,44.63,0.18,8849.0,1901.0,68.44416666666666,4,34.613354,135.5146258,7,37.8824079,139.059359,56.95652,5.0,15.0,132500000.0,150000000.0,476208.50465368736,54.345731748299826,1,2618,2405
14048,11119,2012,1,7,7,24,36,5,4,21,4.0,0,1,0,1,2,3,22.3,36.0,36,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,10000000,32000000,2500000,2500000,20000000,80000000,8000000,2500000,30000000,45000000,15000000,0,0,0,1,0,0,0,0,0,0,6,39232,43.00959879999999,141.4195619,0.0,46.92,0.16,5431.0,83457.0,34.06033333333334,36,43.00959879999999,141.4195619,47,35.5900902,139.6473358,67.16272000000001,18.0,10.0,35000000.0,247500000.0,668113.2225005365,54.345731748299826,0,1347,3073
14049,11965,2012,1,7,12,31,13,5,4,21,4.0,0,0,1,1,1,0,19.9,53.0,30,2500000,2500000,2500000,2500000,2500000,2500000,13000000,2500000,2500000,2500000,2500000,15000000,30000000,70000000,120000000,100000000,50000000,30000000,130000000,30000000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,52,15165,34.7228036,137.87830219999998,1.0,45.74,0.18,3723.0,7255.0,67.74204545454545,13,34.7228036,137.87830219999998,34,35.510047,139.6063366,65.28153,7.0,17.0,38000000.0,580000000.0,202937.64760762692,54.345731748299826,0,3391,3717
14050,10859,2012,1,7,19,29,10,5,4,21,4.0,0,1,0,1,3,1,22.3,47.0,16,25000000,12000000,2500000,2500000,30000000,2500000,10000000,30000000,35000000,40000000,90000000,40000000,12000000,30000000,38000000,15000000,2500000,35000000,40000000,2500000,28000000,2500000,1,0,0,0,0,0,0,0,0,0,3,30132,34.6567255,135.1681706,1.0,45.13,0.18,5558.0,8396.0,45.03840909090909,10,34.6567255,135.1681706,35,35.848791600000006,139.97566980000002,68.01819,12.0,10.0,279500000.0,245500000.0,542960.2074140242,54.345731748299826,0,2250,3551
14051,11123,2012,1,7,9,21,3,5,4,21,4.0,0,1,0,1,1,1,19.9,65.0,17,80000000,45000000,35000000,42000000,55000000,50000000,50000000,30000000,40000000,45000000,60000000,90000000,2500000,2500000,150000000,30000000,2500000,60000000,52000000,40000000,30000000,65000000,0,1,0,0,0,0,0,0,0,0,25,50000,34.4410767,132.3941448,1.0,45.46,0.18,2840.0,8480.0,32.98906976744186,3,34.4410767,132.3941448,48,35.084571999999994,137.1700161,65.92965,6.0,2.0,532000000.0,524500000.0,533172.6444033101,54.345731748299826,1,3176,3993
14052,12110,2012,1,7,37,13,44,5,4,21,3.0,0,0,0,1,3,2,13.5,50.0,38,70000000,20000000,2500000,15000000,30000000,7000000,45000000,25000000,80000000,2500000,70000000,35000000,2500000,30000000,25000000,2500000,25000000,2500000,2500000,2500000,2500000,2500000,1,1,0,0,0,0,0,0,1,0,48,40728,35.991979,140.64042969999997,0.0,45.31,0.18,2931.0,6096.0,38.830476190476176,44,35.991979,140.64042969999997,4,34.613354,135.5146258,56.7675,16.0,9.0,367000000.0,132500000.0,580703.8900447834,54.345731748299826,0,4160,2618
14053,5432,2012,1,7,8,1,19,5,4,21,3.0,0,0,0,1,1,0,18.0,78.0,48,10000000,11000000,2500000,12000000,7000000,10000000,9000000,9000000,10000000,2500000,30000000,35000000,2500000,15000000,17000000,15000000,15000000,25000000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,1,17000,33.27466709999999,130.2918697,0.0,45.63,0.2,840.0,2440.0,49.87666666666666,12,33.3725083,130.5204243,7,37.8824079,139.059359,63.6256,8.0,13.0,113000000.0,134500000.0,1039211.848987851,54.345731748299826,2,1454,2405
14054,12709,2012,1,7,23,34,56,5,4,21,3.0,0,0,0,1,2,0,12.1,58.0,51,30000000,17000000,35000000,2500000,20000000,80000000,40000000,30000000,50000000,30000000,2500000,25000000,55000000,40000000,60000000,45000000,80000000,100000000,30000000,60000000,100000000,2500000,0,1,0,0,0,0,0,0,0,0,9,15600,35.9189126,139.6318202,1.0,44.09,0.18,7222.0,3768.0,69.50925,56,35.9189126,139.6318202,25,35.9019995,139.7146773,54.754819999999995,14.0,3.0,337000000.0,597500000.0,9312.129121748658,54.345731748299826,0,3344,5353
14055,17192,2012,1,7,15,39,15,5,4,21,4.0,0,1,0,1,4,0,10.4,55.0,37,40000000,20000000,20000000,20000000,2500000,17000000,26000000,20000000,30000000,70000000,30000000,35000000,58000000,50000000,2500000,36000000,30000000,25000000,50000000,2500000,20000000,40000000,1,0,0,0,0,0,0,0,0,0,15,19694,38.3191584,140.8818571,1.0,44.82,0.18,2328.0,6862.0,77.73585365853658,15,38.3191584,140.8818571,22,35.6642727,139.52713880000002,52.5218,1.0,5.0,295500000.0,349000000.0,272633.5675136462,54.345731748299826,2,2303,3865
14056,8548,2012,1,7,5,35,17,6,4,22,3.0,0,0,0,1,3,1,15.3,79.0,13,2500000,45000000,25000000,110000000,20000000,33000000,15000000,150000000,2500000,2500000,12000000,14000000,18000000,35000000,60000000,2500000,25000000,20000000,50000000,25000000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,13,21000,34.8102495,135.5418537,0.0,44.63,0.18,8849.0,1901.0,64.04739130434784,17,34.8102495,135.5418537,55,34.9851684,138.481305,59.36212999999999,15.0,4.0,417500000.0,254500000.0,326862.4831774423,54.60982545725475,2,3285,3449
14057,22405,2012,1,8,39,35,22,5,4,28,3.0,0,0,0,1,0,1,24.6,47.0,48,35000000,58000000,50000000,2500000,36000000,30000000,50000000,50000000,30000000,2500000,2500000,14000000,20000000,35000000,60000000,2500000,25000000,2500000,20000000,50000000,8000000,2500000,1,0,0,0,0,0,0,0,0,0,35,49970,35.6642727,139.52713880000002,1.0,43.91,0.15,13300.0,2104.0,29.216455696202523,22,35.6642727,139.52713880000002,55,34.9851684,138.481305,70.95138,8.0,7.0,346500000.0,239500000.0,129438.77530469498,54.345731748299826,2,3865,3449
14058,18138,2012,1,8,21,34,21,5,4,28,3.0,0,0,0,1,1,2,27.5,34.0,31,90000000,2500000,150000000,30000000,2500000,60000000,52000000,40000000,2500000,30000000,65000000,25000000,55000000,40000000,60000000,45000000,80000000,100000000,30000000,60000000,100000000,2500000,1,0,0,0,0,0,0,0,0,0,28,20000,35.122624,136.943474,1.0,43.21,0.19,7443.0,5116.0,62.53833333333333,48,35.084571999999994,137.1700161,25,35.9019995,139.7146773,72.9695,3.0,6.0,524500000.0,597500000.0,314557.6271408654,54.345731748299826,0,3993,5353
14059,10351,2012,1,8,29,8,35,5,4,28,3.0,0,0,0,1,1,1,18.9,75.0,35,7000000,2500000,30000000,38000000,15000000,80000000,35000000,40000000,2500000,28000000,2500000,10000000,11000000,12000000,2500000,7000000,9000000,10000000,9000000,10000000,2500000,30000000,1,0,0,0,0,0,0,0,0,0,8,15349,35.848791600000006,139.97566980000002,0.0,44.86,0.17,6192.0,5082.0,73.93897435897436,35,35.848791600000006,139.97566980000002,12,33.3725083,130.5204243,64.91725,15.0,4.0,280500000.0,113000000.0,1068872.7583400842,54.345731748299826,1,3551,1454
14060,19895,2012,1,8,24,9,47,5,4,28,3.0,0,0,0,1,1,4,24.1,50.0,39,10000000,2500000,80000000,2500000,2500000,32000000,100000000,2500000,15000000,30000000,15000000,80000000,45000000,35000000,42000000,55000000,50000000,50000000,30000000,40000000,45000000,60000000,1,0,0,0,0,0,0,0,0,0,39,26530,35.5900902,139.6473358,1.0,43.8,0.18,9079.0,2416.0,63.73166666666666,47,35.5900902,139.6473358,3,34.4410767,132.3941448,70.6005,9.0,5.0,292000000.0,532000000.0,811171.1339411236,54.345731748299826,1,3073,3176
14061,17583,2012,1,8,37,5,44,5,4,28,4.0,0,1,0,1,5,0,15.4,71.0,16,70000000,20000000,2500000,15000000,30000000,20000000,25000000,80000000,100000000,2500000,70000000,2500000,45000000,25000000,110000000,20000000,33000000,15000000,150000000,2500000,12000000,2500000,1,0,0,0,0,0,0,0,0,0,48,40728,35.991979,140.64042969999997,0.0,45.31,0.18,2931.0,6096.0,38.830476190476176,44,35.991979,140.64042969999997,17,34.8102495,135.5418537,59.44566,14.0,13.0,435000000.0,417500000.0,574731.4902327008,54.345731748299826,2,4160,3285
14062,8435,2012,1,8,23,7,56,5,4,28,3.0,0,0,0,1,2,1,21.4,65.0,27,30000000,17000000,35000000,2500000,20000000,80000000,40000000,30000000,50000000,30000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,9,15600,35.9189126,139.6318202,1.0,44.09,0.18,7222.0,3768.0,69.50925,56,35.9189126,139.6318202,36,43.00959879999999,141.4195619,68.1099,12.0,18.0,337000000.0,35000000.0,641592.0309122237,54.345731748299826,0,3344,1347
14063,21054,2012,1,8,31,19,34,5,4,28,3.0,0,0,0,1,3,1,23.0,55.0,38,15000000,30000000,70000000,120000000,100000000,50000000,30000000,130000000,20000000,2500000,2500000,25000000,12000000,2500000,30000000,30000000,2500000,10000000,30000000,35000000,20000000,40000000,1,0,0,0,0,0,0,0,0,0,41,72327,35.510047,139.6063366,1.0,43.8,0.18,9079.0,2416.0,38.24941176470588,34,35.510047,139.6063366,10,34.6567255,135.1681706,69.5885,17.0,11.0,570000000.0,237000000.0,497961.42336360645,54.345731748299826,1,3717,2250
14064,24637,2012,1,8,1,15,7,5,4,28,3.0,0,0,0,1,0,1,20.6,39.0,12,35000000,2500000,15000000,17000000,15000000,25000000,10000000,18000000,23000000,2500000,2500000,40000000,2500000,20000000,20000000,2500000,17000000,26000000,20000000,30000000,24000000,70000000,1,0,0,0,0,0,0,0,0,0,30,42300,37.8824079,139.059359,0.0,47.23,0.17,2330.0,10364.0,59.46738095238097,7,37.8824079,139.059359,15,38.3191584,140.8818571,65.36266,16.0,1.0,165500000.0,272000000.0,205766.70160730978,54.345731748299826,1,2405,2303
14065,12183,2012,1,8,13,12,4,5,4,28,4.0,0,1,0,1,3,2,19.0,74.0,15,35000000,2500000,30000000,20000000,25000000,25000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,13000000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,14,19628,34.613354,135.5146258,1.0,44.63,0.18,8849.0,1901.0,68.44416666666666,4,34.613354,135.5146258,13,34.7228036,137.87830219999998,65.0274,10.0,2.0,150000000.0,38000000.0,262751.38000662765,54.345731748299826,0,2618,3391
14066,9596,2012,1,9,7,13,37,7,5,3,3.0,0,0,0,1,1,0,16.3,70.0,35,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,35000000,2500000,30000000,20000000,25000000,25000000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,5,19620,43.01869749999999,141.4632302,1.0,46.92,0.16,5431.0,83457.0,36.85142857142858,36,43.00959879999999,141.4195619,4,34.613354,135.5146258,60.7889,18.0,8.0,35000000.0,150000000.0,963776.9486216302,53.80957133558541,0,1347,2618
14067,11672,2012,1,9,19,23,10,7,5,3,4.0,0,1,0,1,3,0,23.3,59.0,37,25000000,2500000,30000000,2500000,2500000,10000000,30000000,30000000,12000000,25000000,2500000,30000000,17000000,35000000,2500000,20000000,80000000,40000000,30000000,50000000,30000000,2500000,0,0,0,1,0,0,0,0,0,0,3,30132,34.6567255,135.1681706,1.0,45.13,0.18,5558.0,8396.0,45.03840909090909,10,34.6567255,135.1681706,56,35.9189126,139.6318202,70.34553,13.0,10.0,172000000.0,337000000.0,506548.5295610879,53.80957133558541,0,2250,3344
14068,15671,2012,1,9,24,12,47,7,5,3,3.0,0,0,0,1,4,3,18.5,88.0,13,10000000,32000000,20000000,2500000,10000000,80000000,8000000,100000000,15000000,30000000,15000000,2500000,2500000,2500000,2500000,2500000,13000000,2500000,11000000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,39,26530,35.5900902,139.6473358,1.0,43.8,0.18,9079.0,2416.0,63.73166666666666,47,35.5900902,139.6473358,13,34.7228036,137.87830219999998,64.81819999999999,12.0,6.0,322500000.0,46500000.0,209488.17679281483,53.80957133558541,0,3073,3391
14069,17826,2012,1,9,9,1,3,7,5,3,5.0,0,1,0,1,0,1,20.1,65.0,31,80000000,45000000,35000000,42000000,55000000,50000000,2500000,30000000,40000000,45000000,60000000,35000000,2500000,15000000,17000000,15000000,10000000,25000000,2500000,18000000,2500000,23000000,0,1,0,0,0,0,0,0,0,0,25,50000,34.4410767,132.3941448,1.0,45.46,0.18,2840.0,8480.0,32.98906976744186,3,34.4410767,132.3941448,7,37.8824079,139.059359,66.22035,2.0,17.0,484500000.0,165500000.0,789941.1882584365,53.80957133558541,2,3176,2405
14070,18113,2012,1,9,8,15,12,7,5,3,3.0,0,0,0,1,1,1,20.0,60.0,44,10000000,11000000,12000000,2500000,7000000,10000000,9000000,9000000,13000000,2500000,30000000,40000000,20000000,20000000,20000000,2500000,17000000,26000000,2500000,30000000,24000000,70000000,0,1,0,0,0,0,0,0,0,0,2,24490,33.3725083,130.5204243,1.0,45.63,0.2,840.0,2440.0,52.031794871794865,12,33.3725083,130.5204243,15,38.3191584,140.8818571,65.8,5.0,1.0,116000000.0,272000000.0,1217136.4250209488,53.80957133558541,1,1454,2303
14071,44422,2012,1,9,34,31,25,7,5,3,5.0,0,1,1,1,1,2,19.1,90.0,19,25000000,55000000,40000000,60000000,45000000,80000000,100000000,30000000,60000000,100000000,2500000,15000000,30000000,70000000,120000000,100000000,6000000,30000000,130000000,20000000,2500000,2500000,0,1,1,0,0,0,0,1,0,0,10,63700,35.9019995,139.7146773,0.0,44.09,0.18,7222.0,3768.0,57.114883720930244,25,35.9019995,139.7146773,34,35.510047,139.6063366,65.9191,3.0,15.0,597500000.0,526000000.0,35410.216072486524,53.80957133558541,0,5353,3717
14072,18393,2012,1,9,35,37,55,7,5,3,4.0,0,0,1,1,3,0,19.1,90.0,15,14000000,20000000,35000000,60000000,2500000,25000000,2500000,18000000,50000000,8000000,25000000,70000000,20000000,2500000,15000000,30000000,20000000,25000000,80000000,100000000,70000000,2500000,0,1,0,0,0,0,0,0,0,0,54,20281,34.9851684,138.481305,0.0,45.74,0.18,3723.0,7255.0,69.53225,55,34.9851684,138.481305,44,35.991979,140.64042969999997,65.9191,4.0,11.0,260000000.0,435000000.0,254518.8030089795,53.80957133558541,0,3449,4160
14073,25813,2012,1,9,39,29,24,2,6,27,3.0,0,0,0,1,0,1,21.2,62.0,36,35000000,58000000,30000000,50000000,15000000,30000000,25000000,2500000,30000000,2500000,2500000,40000000,2500000,30000000,38000000,40000000,80000000,35000000,40000000,2500000,35000000,2500000,1,0,0,0,0,0,0,0,0,0,33,54224,35.6785859,139.7147533,1.0,43.91,0.15,13300.0,2104.0,39.585,22,35.6642727,139.52713880000002,35,35.848791600000006,139.97566980000002,67.61856,9.0,14.0,280500000.0,345500000.0,32398.27491940083,54.80070153314947,1,3865,3551
14074,10840,2012,1,9,5,21,17,2,6,27,3.0,0,0,0,1,2,2,23.3,62.0,48,2500000,10000000,25000000,110000000,20000000,15000000,33000000,150000000,30000000,33000000,12000000,90000000,2500000,2500000,150000000,20000000,40000000,22000000,60000000,30000000,100000000,2500000,0,1,0,0,0,0,0,0,0,0,13,21000,34.8102495,135.5418537,0.0,44.63,0.18,8849.0,1901.0,64.04739130434784,17,34.8102495,135.5418537,48,35.084571999999994,137.1700161,70.60854,16.0,7.0,440500000.0,519500000.0,182246.48885318622,54.80070153314947,3,3285,3993
14075,18525,2012,1,10,15,35,15,6,5,6,4.0,0,1,0,1,0,1,16.9,68.0,16,40000000,20000000,20000000,20000000,2500000,17000000,26000000,42000000,30000000,20000000,70000000,14000000,20000000,35000000,60000000,2500000,25000000,20000000,18000000,2500000,50000000,25000000,0,1,1,0,0,0,0,1,0,0,15,19694,38.3191584,140.8818571,1.0,44.82,0.18,2328.0,6862.0,77.73585365853658,15,38.3191584,140.8818571,55,34.9851684,138.481305,61.64207999999999,1.0,2.0,307500000.0,272000000.0,389044.2257937395,54.60982545725475,0,2303,3449
14076,24183,2012,1,10,31,7,34,6,5,6,3.0,0,0,0,1,2,1,27.9,47.0,15,15000000,30000000,70000000,120000000,100000000,50000000,30000000,130000000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,1,0,0,0,0,0,0,0,0,0,41,72327,35.510047,139.6063366,1.0,43.8,0.18,9079.0,2416.0,38.24941176470588,34,35.510047,139.6063366,36,43.00959879999999,141.4195619,75.15987,14.0,18.0,570000000.0,35000000.0,675859.7706225131,54.60982545725475,0,3717,1347
14077,16446,2012,1,10,13,19,4,6,5,6,4.0,0,1,0,1,1,2,22.6,33.0,31,35000000,2500000,30000000,20000000,25000000,25000000,2500000,2500000,2500000,50000000,2500000,25000000,12000000,2500000,30000000,30000000,10000000,2500000,2500000,30000000,25000000,2500000,1,0,0,0,0,0,0,0,0,0,14,19628,34.613354,135.5146258,1.0,44.63,0.18,8849.0,1901.0,68.44416666666666,4,34.613354,135.5146258,10,34.6567255,135.1681706,67.27042,9.0,10.0,197500000.0,172000000.0,38653.24476862977,54.60982545725475,0,2618,2250
14078,12875,2012,1,10,29,9,35,6,5,6,3.0,0,0,0,1,2,5,17.6,85.0,23,7000000,2500000,30000000,10000000,15000000,80000000,2500000,15000000,2500000,2500000,2500000,80000000,45000000,35000000,42000000,55000000,50000000,50000000,30000000,40000000,45000000,60000000,1,1,1,0,0,0,0,1,0,1,8,15349,35.848791600000006,139.97566980000002,0.0,44.86,0.17,6192.0,5082.0,73.93897435897436,35,35.848791600000006,139.97566980000002,3,34.4410767,132.3941448,63.2114,12.0,4.0,169500000.0,532000000.0,849952.5418052976,54.60982545725475,1,3551,3176
14079,11554,2012,1,10,23,5,56,6,5,6,4.0,0,0,1,1,1,0,18.3,54.0,38,30000000,17000000,2500000,35000000,20000000,80000000,40000000,30000000,50000000,30000000,2500000,6000000,18000000,25000000,110000000,20000000,15000000,150000000,2500000,33000000,9000000,12000000,1,1,0,0,0,0,0,1,0,0,9,15600,35.9189126,139.6318202,1.0,44.09,0.18,7222.0,3768.0,69.50925,56,35.9189126,139.6318202,17,34.8102495,135.5418537,63.18418,13.0,17.0,337000000.0,400500000.0,463393.4143283784,54.60982545725475,2,3344,3285
14080,22193,2012,1,10,12,34,2,6,5,6,3.0,0,0,0,1,2,2,16.6,73.0,39,2500000,2500000,2500000,2500000,2500000,2500000,13000000,2500000,2500000,2500000,2500000,25000000,55000000,40000000,60000000,45000000,80000000,100000000,2500000,60000000,100000000,2500000,1,0,0,0,0,0,0,0,0,0,53,50889,34.7436764,137.9706643,1.0,45.74,0.18,3723.0,7255.0,45.431999999999995,13,34.7228036,137.87830219999998,25,35.9019995,139.7146773,61.30382,7.0,3.0,38000000.0,570000000.0,216716.9147679078,54.60982545725475,0,3391,5353
14081,20512,2012,1,10,21,24,48,6,5,6,3.0,0,0,0,1,2,3,19.0,48.0,19,90000000,2500000,2500000,150000000,2500000,38000000,52000000,60000000,65000000,2500000,100000000,10000000,32000000,20000000,2500000,10000000,80000000,100000000,8000000,2500000,15000000,30000000,1,0,0,0,0,0,0,0,0,0,29,40000,35.084571999999994,137.1700161,0.0,43.21,0.19,7443.0,5116.0,51.5616,48,35.084571999999994,137.1700161,47,35.5900902,139.6473358,63.8548,5.0,8.0,565000000.0,310000000.0,278354.1173155629,54.60982545725475,0,3993,3073
